elapsed time,x-position,y-position,MAC address
7.938055,-8.982736,-0.9990193,D8:A4:1E:62:1C:C4
8.976633,9.203525,-7.480292,34:6A:3F:D1:64:72
9.599097,11.38341,2.035711,C8:3A:33:C9:DA:93
10.37545,-5.780177,-2.500398,49:78:78:CE:7B:06
11.01689,7.975784,-2.071997,32:04:66:CE:12:56
11.91797,5.697632,-1.767264,11:2A:18:F5:15:EA
12.59827,-2.482807,4.862227,1D:6D:57:8C:41:2E
12.95474,5.707451,-4.102643,D8:A4:1E:62:1C:C4
13.9835,-5.417539,-0.1124553,34:6A:3F:D1:64:72
14.61166,-3.78357,9.121043,C8:3A:33:C9:DA:93
