elapsed time,x-position,y-position,MAC address
5.863814,6.232365,2.858998,5A:3E:D5:82:35:7E
6.915553,-16.66769,9.167433,CE:44:B2:F4:16:A6
7.872873,3.493817,3.500517,5A:3E:D5:82:35:7E
7.923874,-8.091651,-3.175814,41:0B:0C:DA:12:B6
8.919326,-16.0404,6.433181,CE:44:B2:F4:16:A6
9.390956,9.254371,-6.532554,5C:1D:55:8C:65:71
9.827429,9.121468,2.854879,AE:F1:8C:3F:F5:5E
9.878139,0.7604406,4.140824,5A:3E:D5:82:35:7E
9.929115,-7.515867,-0.4281571,41:0B:0C:DA:12:B6
10.92063,-15.4139,3.702293,CE:44:B2:F4:16:A6
11.40184,7.869481,-8.983603,5C:1D:55:8C:65:71
11.83953,6.32433,3.188278,AE:F1:8C:3F:F5:5E
11.89056,-1.982689,4.783415,5A:3E:D5:82:35:7E
11.94056,-6.938303,2.328,41:0B:0C:DA:12:B6
12.93213,-14.78421,0.9575029,CE:44:B2:F4:16:A6
13.40355,6.490908,-11.42347,5C:1D:55:8C:65:71
13.84024,3.543019,3.519792,AE:F1:8C:3F:F5:5E
13.89122,-4.490592,5.408161,5A:3E:D5:82:35:7E
13.94155,-6.603281,4.985944,41:0B:0C:DA:12:B6
14.93265,-14.15795,-1.772316,CE:44:B2:F4:16:A6
15.41885,5.102977,-13.87991,5C:1D:55:8C:65:71
15.84081,0.7619019,3.851281,AE:F1:8C:3F:F5:5E
15.90748,-5.85645,5.325315,5A:3E:D5:82:35:7E
15.95778,-6.415254,6.721344,41:0B:0C:DA:12:B6
16.93631,-13.53072,-4.506413,CE:44:B2:F4:16:A6
17.42621,3.720511,-16.32667,5C:1D:55:8C:65:71
17.84738,-2.027542,4.183764,AE:F1:8C:3F:F5:5E
17.91702,-8.196717,5.576852,5A:3E:D5:82:35:7E
17.97099,-5.297386,5.983325,41:0B:0C:DA:12:B6
18.95105,-12.90001,-7.255641,CE:44:B2:F4:16:A6
19.44072,2.386944,-18.67675,5C:1D:55:8C:65:71
19.85463,-3.6354,4.286609,AE:F1:8C:3F:F5:5E
19.92536,-10.8833,6.406168,5A:3E:D5:82:35:7E
19.9798,-5.171396,4.515368,41:0B:0C:DA:12:B6
20.9622,-12.27043,-9.999949,CE:44:B2:F4:16:A6
21.44859,1.58342,-19.04939,5C:1D:55:8C:65:71
21.87006,-4.836867,4.689567,AE:F1:8C:3F:F5:5E
21.92596,-13.55954,7.232292,5A:3E:D5:82:35:7E
21.98206,-4.838664,2.426158,41:0B:0C:DA:12:B6
22.97088,-11.45011,-12.01533,CE:44:B2:F4:16:A6
23.45125,1.398019,-16.88825,5C:1D:55:8C:65:71
23.87903,-7.613324,4.913598,AE:F1:8C:3F:F5:5E
23.93568,-16.19265,8.045147,5A:3E:D5:82:35:7E
23.99054,-3.236472,0.1153975,41:0B:0C:DA:12:B6
24.98711,-9.285106,-11.82543,CE:44:B2:F4:16:A6
25.4617,1.390196,-14.07363,5C:1D:55:8C:65:71
25.88378,-9.144816,4.692657,AE:F1:8C:3F:F5:5E
25.94328,-16.99097,8.504494,5A:3E:D5:82:35:7E
26.00225,-1.631703,-2.199079,41:0B:0C:DA:12:B6
27.00106,-6.6323,-10.87026,CE:44:B2:F4:16:A6
27.47755,1.382352,-11.25144,5C:1D:55:8C:65:71
27.89084,-8.081684,3.844828,AE:F1:8C:3F:F5:5E
27.94876,-15.13933,8.436907,5A:3E:D5:82:35:7E
28.00623,-0.03310067,-4.504661,41:0B:0C:DA:12:B6
29.00446,-3.993396,-9.920097,CE:44:B2:F4:16:A6
29.48831,1.326253,-8.580496,5C:1D:55:8C:65:71
29.90067,-5.600873,4.340037,AE:F1:8C:3F:F5:5E
29.95932,-12.40371,8.151441,5A:3E:D5:82:35:7E
30.01839,1.677871,-6.408121,41:0B:0C:DA:12:B6
31.02042,-1.337935,-8.963973,CE:44:B2:F4:16:A6
31.49715,0.4133218,-6.744175,5C:1D:55:8C:65:71
31.90644,-2.94478,5.251364,AE:F1:8C:3F:F5:5E
31.96756,-9.734889,8.645853,5A:3E:D5:82:35:7E
32.02772,3.406623,-8.296153,41:0B:0C:DA:12:B6
33.03329,1.31346,-8.009311,CE:44:B2:F4:16:A6
33.51003,-1.125761,-4.383563,5C:1D:55:8C:65:71
33.91267,-0.2880891,6.162896,AE:F1:8C:3F:F5:5E
33.97379,-6.997582,9.275185,5A:3E:D5:82:35:7E
34.03929,4.840284,-10.72011,41:0B:0C:DA:12:B6
35.03595,3.951394,-7.059498,CE:44:B2:F4:16:A6
35.52573,-2.667008,-2.019632,5C:1D:55:8C:65:71
35.92613,2.378179,7.077714,AE:F1:8C:3F:F5:5E
35.97476,-4.267449,9.90287,5A:3E:D5:82:35:7E
36.04137,6.267182,-13.13263,41:0B:0C:DA:12:B6
37.05011,6.604476,-6.104231,CE:44:B2:F4:16:A6
37.5412,-4.208072,0.3440182,5C:1D:55:8C:65:71
37.93122,4.177426,7.520392,AE:F1:8C:3F:F5:5E
37.97894,-1.532928,10.53157,5A:3E:D5:82:35:7E
38.04791,7.659284,-15.48648,41:0B:0C:DA:12:B6
39.05967,9.251507,-5.151145,CE:44:B2:F4:16:A6
39.5467,-5.741517,2.695981,5C:1D:55:8C:65:71
39.94106,3.733691,6.458636,AE:F1:8C:3F:F5:5E
39.99674,1.091514,10.71769,5A:3E:D5:82:35:7E
40.04831,7.977057,-16.24606,41:0B:0C:DA:12:B6
41.07031,11.89996,-4.197542,CE:44:B2:F4:16:A6
41.55702,-7.278651,5.053602,5C:1D:55:8C:65:71
41.94906,1.827421,4.433902,AE:F1:8C:3F:F5:5E
42.01465,3.887861,10.31579,5A:3E:D5:82:35:7E
42.05366,6.756613,-14.80377,41:0B:0C:DA:12:B6
43.07928,14.54621,-3.244735,CE:44:B2:F4:16:A6
43.56734,-8.815784,7.411225,5C:1D:55:8C:65:71
43.96094,-0.1088353,2.388337,AE:F1:8C:3F:F5:5E
44.01555,6.660625,9.917286,5A:3E:D5:82:35:7E
44.05707,5.012549,-12.60719,41:0B:0C:DA:12:B6
45.08986,17.19459,-2.291165,CE:44:B2:F4:16:A6
45.57713,-10.3525,9.768219,5C:1D:55:8C:65:71
45.96415,-2.03674,0.3515943,AE:F1:8C:3F:F5:5E
46.01771,9.435149,9.518534,5A:3E:D5:82:35:7E
46.06535,3.26424,-10.40526,41:0B:0C:DA:12:B6
47.10583,18.95692,-1.539319,CE:44:B2:F4:16:A6
47.58496,-11.88772,12.12291,5C:1D:55:8C:65:71
47.97702,-3.973956,-1.694983,AE:F1:8C:3F:F5:5E
48.0288,12.22204,9.117994,5A:3E:D5:82:35:7E
48.08324,1.507563,-8.192804,41:0B:0C:DA:12:B6
49.11363,18.05019,-1.218058,CE:44:B2:F4:16:A6
49.58698,-12.65757,13.86014,5C:1D:55:8C:65:71
49.98199,-5.903561,-3.733521,AE:F1:8C:3F:F5:5E
50.04123,15.01079,8.717203,5A:3E:D5:82:35:7E
50.09774,-0.2461596,-5.984066,41:0B:0C:DA:12:B6
51.12223,15.29422,-1.194532,CE:44:B2:F4:16:A6
51.59404,-11.09121,14.26736,5C:1D:55:8C:65:71
51.9872,-7.833392,-5.772299,AE:F1:8C:3F:F5:5E
52.055,17.66414,8.345296,5A:3E:D5:82:35:7E
52.1182,-2.005074,-3.768788,41:0B:0C:DA:12:B6
53.1277,12.4866,-1.180375,CE:44:B2:F4:16:A6
53.6064,-8.292265,13.95152,5C:1D:55:8C:65:71
53.99427,-9.756572,-7.804049,AE:F1:8C:3F:F5:5E
54.06361,18.40605,8.828324,5A:3E:D5:82:35:7E
54.13286,-3.758937,-1.559871,41:0B:0C:DA:12:B6
55.14415,9.663601,-1.166141,CE:44:B2:F4:16:A6
55.61925,-5.492074,13.63526,5C:1D:55:8C:65:71
56.00613,-10.26281,-9.198757,AE:F1:8C:3F:F5:5E
56.07945,16.68731,10.21079,5A:3E:D5:82:35:7E
56.14448,-5.51016,0.6457205,41:0B:0C:DA:12:B6
57.15755,6.844869,-1.151928,CE:44:B2:F4:16:A6
57.63094,-2.693494,13.31918,5C:1D:55:8C:65:71
58.0189,-8.211146,-9.853428,AE:F1:8C:3F:F5:5E
58.08691,14.84356,12.02277,5A:3E:D5:82:35:7E
58.15786,-7.262905,2.853234,41:0B:0C:DA:12:B6
59.15892,4.043001,-1.1378,CE:44:B2:F4:16:A6
59.64291,0.1054673,13.00306,5C:1D:55:8C:65:71
60.02678,-5.432621,-10.27965,AE:F1:8C:3F:F5:5E
60.08725,13.93778,12.73981,5A:3E:D5:82:35:7E
60.16754,-9.012428,5.056687,41:0B:0C:DA:12:B6
61.16872,1.229301,-1.123612,CE:44:B2:F4:16:A6
61.64427,2.889676,12.68861,5C:1D:55:8C:65:71
62.03556,-2.652837,-10.70605,AE:F1:8C:3F:F5:5E
62.08741,13.9286,10.91487,5A:3E:D5:82:35:7E
62.17175,-10.75719,7.254145,41:0B:0C:DA:12:B6
63.1841,-1.592195,-1.109386,CE:44:B2:F4:16:A6
63.65606,5.622862,12.38008,5C:1D:55:8C:65:71
64.04148,0.1229856,-11.13185,AE:F1:8C:3F:F5:5E
64.09608,14.2766,8.124352,5A:3E:D5:82:35:7E
64.17648,-12.50242,9.452177,41:0B:0C:DA:12:B6
65.19011,-4.400567,-1.095225,CE:44:B2:F4:16:A6
65.65645,6.493306,12.45435,5C:1D:55:8C:65:71
66.05832,2.913911,-11.55997,AE:F1:8C:3F:F5:5E
66.11209,14.62588,5.323622,5A:3E:D5:82:35:7E
66.19198,-14.25701,11.66201,41:0B:0C:DA:12:B6
67.20289,-7.218426,-1.081017,CE:44:B2:F4:16:A6
67.66957,4.728825,13.11872,5C:1D:55:8C:65:71
68.05878,5.682189,-11.98461,AE:F1:8C:3F:F5:5E
68.12749,14.97505,2.523762,5A:3E:D5:82:35:7E
68.19555,-15.95749,13.8045,41:0B:0C:DA:12:B6
69.2057,-10.02231,-1.06688,CE:44:B2:F4:16:A6
69.68407,2.042907,13.97894,5C:1D:55:8C:65:71
70.07237,8.468621,-12.41203,AE:F1:8C:3F:F5:5E
70.14238,15.32413,-0.2754093,5A:3E:D5:82:35:7E
70.21235,-16.02718,15.04424,41:0B:0C:DA:12:B6
71.22083,-12.27277,-1.149902,CE:44:B2:F4:16:A6
71.69836,-0.6427211,14.83907,5C:1D:55:8C:65:71
72.08801,11.25789,-12.83989,AE:F1:8C:3F:F5:5E
72.15363,15.67258,-3.069517,5A:3E:D5:82:35:7E
72.22089,-13.73475,15.25008,41:0B:0C:DA:12:B6
73.2284,-12.05779,-1.97356,CE:44:B2:F4:16:A6
73.70192,-3.31404,15.69461,5C:1D:55:8C:65:71
74.08896,14.02684,-13.26463,AE:F1:8C:3F:F5:5E
74.15793,16.01982,-5.853964,5A:3E:D5:82:35:7E
74.22794,-10.92506,15.21883,41:0B:0C:DA:12:B6
75.24095,-9.815308,-3.435466,CE:44:B2:F4:16:A6
75.70243,-5.981305,16.54886,5C:1D:55:8C:65:71
76.10434,16.60727,-13.60637,AE:F1:8C:3F:F5:5E
76.17196,16.04604,-7.735969,5A:3E:D5:82:35:7E
76.23438,-8.116213,15.18758,41:0B:0C:DA:12:B6
77.24182,-7.446826,-4.93116,CE:44:B2:F4:16:A6
77.70767,-8.049362,17.12769,5C:1D:55:8C:65:71
78.11317,17.7382,-12.30432,AE:F1:8C:3F:F5:5E
78.18432,14.89899,-7.170235,5A:3E:D5:82:35:7E
78.23849,-5.313375,15.14315,41:0B:0C:DA:12:B6
79.2531,-5.066025,-6.434633,CE:44:B2:F4:16:A6
