elapsed time,x-position,y-position,MAC address
18.5182,12.42811,8.598391,37:C4:13:CD:76:13
20.27172,1.34661,3.862241,BB:73:53:A6:A0:C8
20.44081,14.03173,-1.816033,FE:9C:F9:4A:F0:81
20.52481,10.3134,6.749086,37:C4:13:CD:76:13
20.99958,5.134209,8.718209,10:7B:B6:49:06:25
21.43768,0.01651857,0.1891037,50:CE:51:7F:4B:E5
22.28075,0.2095635,6.434816,BB:73:53:A6:A0:C8
22.44854,13.17407,0.8607425,FE:9C:F9:4A:F0:81
22.5329,8.19713,4.898413,37:C4:13:CD:76:13
23.00611,4.109858,6.102498,10:7B:B6:49:06:25
23.44314,-1.63103,2.462518,50:CE:51:7F:4B:E5
24.28618,-0.9254411,9.002772,BB:73:53:A6:A0:C8
24.45415,12.31733,3.53469,FE:9C:F9:4A:F0:81
24.53876,6.083212,3.049793,37:C4:13:CD:76:13
25.01086,3.086413,3.489094,10:7B:B6:49:06:25
25.44818,-3.278244,4.73547,50:CE:51:7F:4B:E5
26.28913,-2.059041,11.56755,BB:73:53:A6:A0:C8
26.45781,11.46141,6.20604,FE:9C:F9:4A:F0:81
26.54186,4.141433,1.344362,37:C4:13:CD:76:13
27.01376,2.054064,0.8875908,10:7B:B6:49:06:25
27.45158,-4.924106,7.006556,50:CE:51:7F:4B:E5
28.29333,-3.193349,14.13393,BB:73:53:A6:A0:C8
28.46431,10.60515,8.878477,FE:9C:F9:4A:F0:81
28.54938,3.985514,0.9856148,37:C4:13:CD:76:13
29.02061,1.032714,-1.729627,10:7B:B6:49:06:25
29.46243,-6.232998,8.604198,50:CE:51:7F:4B:E5
30.30598,-4.332438,16.71112,BB:73:53:A6:A0:C8
30.47046,10.08131,10.11537,FE:9C:F9:4A:F0:81
30.55979,5.87767,2.187045,37:C4:13:CD:76:13
31.02978,0.0103948,-4.350109,10:7B:B6:49:06:25
31.47145,-6.577914,7.730241,50:CE:51:7F:4B:E5
32.317,-4.857339,18.31639,BB:73:53:A6:A0:C8
32.47316,10.08808,8.673545,FE:9C:F9:4A:F0:81
32.5617,8.213017,3.736598,37:C4:13:CD:76:13
33.03392,-1.009364,-6.964028,10:7B:B6:49:06:25
33.47693,-6.198766,5.030898,50:CE:51:7F:4B:E5
34.33348,-3.77362,17.69967,BB:73:53:A6:A0:C8
34.47355,10.26559,6.407109,FE:9C:F9:4A:F0:81
34.56438,10.31968,4.737554,37:C4:13:CD:76:13
35.04391,-2.523255,-8.695127,10:7B:B6:49:06:25
35.48558,-5.78692,2.2491,50:CE:51:7F:4B:E5
36.33452,-1.770092,15.75931,BB:73:53:A6:A0:C8
36.47809,9.588425,5.451881,FE:9C:F9:4A:F0:81
36.56849,10.83565,4.639887,37:C4:13:CD:76:13
37.0471,-5.234516,-9.376707,10:7B:B6:49:06:25
37.48995,-5.375954,-0.5267511,50:CE:51:7F:4B:E5
38.33716,0.242127,13.80696,BB:73:53:A6:A0:C8
38.4797,9.195207,3.086928,FE:9C:F9:4A:F0:81
38.57301,9.546219,5.834213,37:C4:13:CD:76:13
39.05187,-7.959627,-10.04845,10:7B:B6:49:06:25
39.49847,-4.964133,-3.308372,50:CE:51:7F:4B:E5
40.34389,2.258464,11.85062,BB:73:53:A6:A0:C8
40.48649,9.705351,0.3241222,FE:9C:F9:4A:F0:81
40.57724,7.155232,7.302673,37:C4:13:CD:76:13
41.05482,-10.22195,-10.93477,10:7B:B6:49:06:25
41.50463,-4.552801,-6.086699,50:CE:51:7F:4B:E5
42.35038,4.225338,10.17545,BB:73:53:A6:A0:C8
42.49585,10.21615,-2.44222,FE:9C:F9:4A:F0:81
42.58952,4.836361,8.35484,37:C4:13:CD:76:13
43.06872,-11.01743,-13.38966,10:7B:B6:49:06:25
43.51881,-4.139824,-8.876149,50:CE:51:7F:4B:E5
44.35472,6.067424,8.541026,BB:73:53:A6:A0:C8
44.50771,10.72758,-5.212008,FE:9C:F9:4A:F0:81
44.59064,2.49136,9.452548,37:C4:13:CD:76:13
45.07135,-10.90763,-14.42583,10:7B:B6:49:06:25
45.52766,-3.885846,-10.97316,50:CE:51:7F:4B:E5
46.36691,7.770835,7.513805,BB:73:53:A6:A0:C8
46.51562,11.238,-7.97635,FE:9C:F9:4A:F0:81
46.59895,0.1595706,11.02354,37:C4:13:CD:76:13
47.08301,-9.776065,-12.95336,10:7B:B6:49:06:25
47.53433,-4.346187,-10.54128,50:CE:51:7F:4B:E5
48.37597,10.17353,8.641548,BB:73:53:A6:A0:C8
48.52631,11.74913,-10.74452,FE:9C:F9:4A:F0:81
48.61134,-2.176947,12.59773,37:C4:13:CD:76:13
49.09964,-8.294397,-10.5501,10:7B:B6:49:06:25
49.54645,-5.376458,-8.071267,50:CE:51:7F:4B:E5
50.38812,12.63922,10.00387,BB:73:53:A6:A0:C8
50.54124,12.25188,-13.46736,FE:9C:F9:4A:F0:81
50.62525,-4.515244,14.17311,37:C4:13:CD:76:13
51.11216,-6.815759,-8.151757,10:7B:B6:49:06:25
51.55534,-6.442185,-5.468563,50:CE:51:7F:4B:E5
52.40429,14.27751,11.37954,BB:73:53:A6:A0:C8
52.55508,12.2508,-14.40467,FE:9C:F9:4A:F0:81
52.64155,-6.85631,15.75036,37:C4:13:CD:76:13
53.12805,-5.353078,-5.779305,10:7B:B6:49:06:25
53.56382,-7.507699,-2.86638,50:CE:51:7F:4B:E5
54.41593,13.31962,13.24748,BB:73:53:A6:A0:C8
54.56838,11.44562,-12.74051,FE:9C:F9:4A:F0:81
54.64241,-9.039358,17.18374,37:C4:13:CD:76:13
55.13459,-5.379425,-4.165041,10:7B:B6:49:06:25
55.57537,-8.574833,-0.2602284,50:CE:51:7F:4B:E5
56.42479,11.30066,14.83182,BB:73:53:A6:A0:C8
56.5798,10.35795,-10.14307,FE:9C:F9:4A:F0:81
56.64784,-10.30854,16.67798,37:C4:13:CD:76:13
57.13822,-7.724302,-3.336162,10:7B:B6:49:06:25
57.57726,-9.636847,2.333412,50:CE:51:7F:4B:E5
58.43887,8.542355,15.22133,BB:73:53:A6:A0:C8
58.59393,9.268803,-7.542116,FE:9C:F9:4A:F0:81
58.66403,-10.75514,14.07729,37:C4:13:CD:76:13
59.14169,-10.44572,-2.6571,10:7B:B6:49:06:25
59.57963,-10.69911,4.927665,50:CE:51:7F:4B:E5
60.44274,5.757942,15.56402,BB:73:53:A6:A0:C8
60.60306,8.182369,-4.94762,FE:9C:F9:4A:F0:81
60.66985,-11.11246,11.29606,37:C4:13:CD:76:13
61.14743,-13.17021,-1.977271,10:7B:B6:49:06:25
61.58722,-11.50979,6.297687,50:CE:51:7F:4B:E5
62.4525,2.965346,15.90771,BB:73:53:A6:A0:C8
