elapsed time,x-position,y-position,MAC address
5.002404,-5.180843,-15.33734,36:74:DA:97:F1:6C
10.01764,-8.021577,-2.337996,36:74:DA:97:F1:6C
15.03392,-3.512366,14.39652,36:74:DA:97:F1:6C
20.04323,-16.20599,12.97098,36:74:DA:97:F1:6C
25.05964,-8.75433,2.800302,36:74:DA:97:F1:6C
30.06295,4.280474,-7.894975,36:74:DA:97:F1:6C
30.16336,1.242795,-10.57773,DF:CE:28:05:13:21
30.75359,-8.830361,6.009134,EE:3D:67:9C:A2:B1
31.48408,-6.247288,-7.212646,EF:24:C2:17:96:8E
32.16351,-2.9726,-1.55229,47:35:B6:6C:4C:99
32.93567,5.885033,-8.512706,30:5B:20:2F:21:D5
33.27941,10.06915,-0.9115245,82:2D:C6:58:B3:37
33.51029,6.113923,17.48101,34:52:56:A9:29:ED
33.71835,-15.32184,6.787105,71:44:11:D1:E9:63
33.9173,-0.6302263,-7.308273,5E:1F:DD:4C:4F:BC
34.27851,2.700912,1.992456,B5:72:82:8F:D4:B8
34.49776,-7.326179,6.296524,01:BE:1B:91:1A:74
34.73433,-6.376512,-4.364052,EB:97:70:8A:E3:44
34.9412,6.233267,-4.317263,37:9E:0C:C9:FB:07
35.07752,7.067504,-9.479118,36:74:DA:97:F1:6C
35.17752,9.275231,-6.57291,DF:CE:28:05:13:21
35.1948,-4.270857,-2.722794,87:5F:72:BC:D1:01
35.353,-4.633832,-8.366147,F7:35:DD:09:A2:41
35.62299,-2.388756,14.27201,B5:A4:7E:9E:A8:6A
35.76405,1.433931,-7.575185,EE:3D:67:9C:A2:B1
35.90215,4.439051,11.513,D1:DF:2A:9D:E5:51
35.98887,-9.215878,5.623825,F2:D4:3C:99:15:B1
36.24431,17.68824,17.21148,B0:EC:76:7A:07:75
36.50497,11.84728,10.87082,45:44:ED:1A:9A:E4
36.50497,6.153885,3.438436,EF:24:C2:17:96:8E
36.75377,-8.288889,-1.422762,96:E2:F4:2F:D4:3E
37.1709,-9.902883,-14.84355,47:35:B6:6C:4C:99
37.2227,-7.543085,3.610629,C6:98:F6:A1:F8:1C
37.62581,7.124715,2.818358,DC:EA:79:20:C9:FC
37.94815,-1.525302,-8.1824,30:5B:20:2F:21:D5
37.98753,-3.5311,-7.953275,C4:5D:1F:2C:59:B6
38.23742,-0.3245776,13.76862,CA:3A:9C:08:58:63
38.29187,-0.9258029,1.692776,82:2D:C6:58:B3:37
38.51428,-16.68394,-1.837459,7D:B6:44:45:06:03
38.51428,12.51935,7.905243,34:52:56:A9:29:ED
38.723,-11.72248,15.11303,71:44:11:D1:E9:63
38.76861,1.162285,3.696157,5C:C3:FF:FE:D3:7C
38.91969,15.46173,-11.48563,5E:1F:DD:4C:4F:BC
38.98871,-3.352446,1.436565,BB:0F:F4:5A:9E:1C
39.21373,-3.336737,5.920666,FC:25:7A:F0:55:3C
