elapsed time,x-position,y-position,MAC address
6.024242,16.80271,-2.600133,3F:95:CA:0A:E1:1A
7.925622,5.659074,9.418386,5F:0B:4A:1C:BB:F7
8.142673,7.629129,-1.967004,55:CE:DB:7A:1E:D4
8.327397,-1.094934,-4.508106,9E:BB:18:04:DB:CA
8.510728,-19.08914,-0.02883211,9C:E5:6F:60:20:EF
8.677518,-3.03702,-14.85516,7F:96:64:96:1B:1B
8.844193,-4.383234,-4.856923,B2:79:EC:A1:37:E1
8.990032,5.129465,7.047224,BF:2F:F7:25:E9:85
9.161386,-1.23873,-4.379484,58:3F:51:17:4C:42
9.329272,-2.138429,-5.831575,CA:3A:B9:FF:6D:FC
11.03444,1.538544,0.1024744,3F:95:CA:0A:E1:1A
12.93831,4.742845,5.079654,5F:0B:4A:1C:BB:F7
13.1559,-0.3284304,8.34432,55:CE:DB:7A:1E:D4
13.33952,-16.93582,-9.809361,9E:BB:18:04:DB:CA
13.52369,-8.990608,1.714626,9C:E5:6F:60:20:EF
13.69036,5.22725,-6.738243,7F:96:64:96:1B:1B
13.85714,3.757519,-7.287596,B2:79:EC:A1:37:E1
13.99048,-7.822932,-4.45074,BF:2F:F7:25:E9:85
14.17382,-11.99856,9.408932,58:3F:51:17:4C:42
14.34095,9.626377,6.496557,CA:3A:B9:FF:6D:FC
16.04227,3.972218,8.533169,3F:95:CA:0A:E1:1A
17.94491,11.20713,-9.23446,5F:0B:4A:1C:BB:F7
18.16217,-10.93189,17.06344,55:CE:DB:7A:1E:D4
18.34583,-4.341882,-11.08202,9E:BB:18:04:DB:CA
18.52958,7.296431,-4.7411,9C:E5:6F:60:20:EF
18.69678,11.05893,4.64068,7F:96:64:96:1B:1B
18.86464,13.8895,-6.995018,B2:79:EC:A1:37:E1
18.99981,-18.76784,-15.61483,BF:2F:F7:25:E9:85
19.18462,-14.39965,10.45578,58:3F:51:17:4C:42
19.3548,14.81795,11.73506,CA:3A:B9:FF:6D:FC
