elapsed time,x-position,y-position,MAC address
8.15661,0.2163066,6.627445,79:96:88:66:62:AD
13.16356,-6.667751,0.3307166,79:96:88:66:62:AD
18.1713,7.463974,1.858702,79:96:88:66:62:AD
23.1715,15.75042,-2.179757,79:96:88:66:62:AD
28.18196,-1.527967,-1.70138,79:96:88:66:62:AD
33.1985,-17.36207,-1.535682,79:96:88:66:62:AD
35.12576,12.17534,3.404408,F4:03:69:01:1A:CF
35.80893,-1.276166,-6.850835,26:16:A7:0D:54:FD
36.09606,3.572719,-2.117852,0A:EF:E7:48:97:C0
36.29824,-1.223303,-15.92451,80:5A:F5:6F:C0:01
36.48574,11.42344,4.960539,08:E4:A4:5A:39:DA
38.20794,-0.5772232,-5.796199,79:96:88:66:62:AD
40.13892,11.25833,8.062429,F4:03:69:01:1A:CF
40.81002,-0.9021688,-3.113804,26:16:A7:0D:54:FD
41.10236,-12.14779,5.620879,0A:EF:E7:48:97:C0
41.3133,-5.147089,-4.504688,80:5A:F5:6F:C0:01
41.49754,15.68686,3.84546,08:E4:A4:5A:39:DA
43.21716,-7.607436,-14.10414,79:96:88:66:62:AD
45.14711,-6.211475,6.62701,F4:03:69:01:1A:CF
45.81434,5.480929,8.258763,26:16:A7:0D:54:FD
46.10704,-5.183149,3.369777,0A:EF:E7:48:97:C0
46.31411,3.623949,-12.18651,80:5A:F5:6F:C0:01
46.50367,17.07092,-4.591425,08:E4:A4:5A:39:DA
48.23503,-13.76848,-11.65601,79:96:88:66:62:AD
50.15551,-9.806465,7.584198,F4:03:69:01:1A:CF
50.8226,-9.042454,18.07374,26:16:A7:0D:54:FD
51.11696,-16.54007,9.924417,0A:EF:E7:48:97:C0
51.33068,1.266631,-4.921597,80:5A:F5:6F:C0:01
51.51749,9.596674,10.6059,08:E4:A4:5A:39:DA
53.24034,-10.35725,5.526987,79:96:88:66:62:AD
55.16574,5.951501,15.27777,F4:03:69:01:1A:CF
55.83399,-1.541079,7.940712,26:16:A7:0D:54:FD
56.12902,-3.05747,5.435846,0A:EF:E7:48:97:C0
56.34171,-6.251851,10.9171,80:5A:F5:6F:C0:01
56.52467,14.18262,11.634,08:E4:A4:5A:39:DA
58.24515,-4.608055,15.66172,79:96:88:66:62:AD
