elapsed time,x-position,y-position,MAC address
8.140357,5.004553,-8.2162,3A:7D:2E:9D:26:AD
8.761038,1.317314,-6.505939,BA:17:02:07:F0:B1
9.138831,-3.557204,-15.9607,FA:86:1C:68:89:84
9.411899,-4.245325,-6.380535,3B:E3:2B:BC:33:55
9.730995,1.01571,-14.94938,B3:C0:1F:7E:34:A9
10.00373,7.768529,-6.904817,D7:B8:62:6B:7D:A6
10.25294,12.42909,-3.21892,82:B8:8E:E4:D1:86
10.53049,3.937488,-1.605577,38:E8:15:F9:58:8B
10.81885,-2.363754,-14.54027,98:FD:EE:2D:22:64
11.08407,5.87168,7.025865,E6:7E:4A:D8:EA:66
11.35889,1.303797,3.51748,8D:3C:E3:58:2F:37
11.60028,3.791249,-4.248179,4F:8E:09:75:E6:D0
11.89391,6.031635,-9.384883,F5:57:12:A5:83:4A
12.15495,-7.005224,8.287704,40:BA:67:93:E5:36
12.39357,2.5708,-1.599224,BA:A9:96:FD:85:FE
12.63561,-9.960438,-13.91426,5C:AA:CE:28:56:95
12.87622,-6.206556,9.210858,A3:DF:B8:DD:AA:CA
13.11629,11.34503,1.582851,82:22:16:1E:38:CA
13.15574,6.777295,-6.437841,3A:7D:2E:9D:26:AD
13.35258,3.123598,10.15472,52:41:FA:FF:97:2F
13.59606,9.697528,-4.479546,FE:FA:56:AC:9D:85
13.77854,1.922152,-11.22079,BA:17:02:07:F0:B1
13.85266,-6.906819,8.893551,A1:51:09:0A:19:3C
14.10474,-14.32417,4.147995,01:CC:01:7C:01:A4
14.1466,4.330316,-3.528905,FA:86:1C:68:89:84
14.33737,7.716662,-7.982626,92:62:10:9D:11:C2
14.41224,6.551229,-4.91873,3B:E3:2B:BC:33:55
14.55717,2.221053,-1.541459,20:9C:71:CB:AA:43
14.73326,-5.270005,-5.091537,B3:C0:1F:7E:34:A9
14.79035,4.367631,1.39632,03:5C:12:9E:2A:5C
15.00594,2.102446,-13.58594,D7:B8:62:6B:7D:A6
15.04632,-0.05995317,-7.918163,3E:F6:41:33:3C:58
15.26817,-10.40145,13.60818,C0:77:09:DA:1C:6C
15.26817,11.52922,4.97741,82:B8:8E:E4:D1:86
15.49035,8.331426,6.944192,C9:D5:3F:56:6D:34
15.53136,16.34182,-12.11,38:E8:15:F9:58:8B
15.82884,9.823473,-7.336441,98:FD:EE:2D:22:64
16.09381,-6.424383,-3.551547,E6:7E:4A:D8:EA:66
16.37288,-1.135204,5.67682,8D:3C:E3:58:2F:37
16.60893,14.35659,-6.53137,4F:8E:09:75:E6:D0
16.89969,-4.553152,1.209948,F5:57:12:A5:83:4A
17.16557,-17.95616,2.931168,40:BA:67:93:E5:36
17.4053,-8.124463,-9.710205,BA:A9:96:FD:85:FE
17.64229,-13.52559,3.212253,5C:AA:CE:28:56:95
17.88319,6.744464,-1.686184,A3:DF:B8:DD:AA:CA
18.12782,13.28148,-4.707733,82:22:16:1E:38:CA
18.16708,-7.828243,-6.416634,3A:7D:2E:9D:26:AD
18.35796,-10.3953,-0.4539778,52:41:FA:FF:97:2F
18.60145,9.831388,-4.693089,FE:FA:56:AC:9D:85
18.79254,8.489681,-18.0542,BA:17:02:07:F0:B1
18.85819,7.109592,14.41298,A1:51:09:0A:19:3C
19.12328,-2.972649,-3.193274,01:CC:01:7C:01:A4
19.17123,3.719667,6.974733,FA:86:1C:68:89:84
19.34388,10.88177,-2.809668,92:62:10:9D:11:C2
19.42059,15.37162,-3.705204,3B:E3:2B:BC:33:55
19.5614,2.974934,-0.7749687,20:9C:71:CB:AA:43
19.7384,8.149152,2.173453,B3:C0:1F:7E:34:A9
19.79549,-5.011156,12.58272,03:5C:12:9E:2A:5C
20.00892,15.29323,-6.97511,D7:B8:62:6B:7D:A6
20.047,8.964004,-5.821337,3E:F6:41:33:3C:58
20.27541,-2.26142,18.81158,C0:77:09:DA:1C:6C
20.27541,16.74679,-2.920464,82:B8:8E:E4:D1:86
20.50416,2.219486,7.679596,C9:D5:3F:56:6D:34
20.54297,9.273596,-3.672766,38:E8:15:F9:58:8B
20.83867,14.40346,-1.111906,98:FD:EE:2D:22:64
21.09906,-12.70624,0.7831466,E6:7E:4A:D8:EA:66
21.3765,5.225748,15.40825,8D:3C:E3:58:2F:37
21.61651,12.84342,-2.809353,4F:8E:09:75:E6:D0
21.90389,-3.486176,5.876987,F5:57:12:A5:83:4A
22.17495,-4.495835,4.869965,40:BA:67:93:E5:36
22.40574,-13.264,-12.09464,BA:A9:96:FD:85:FE
22.64722,-15.09356,14.79088,5C:AA:CE:28:56:95
22.89758,12.82135,-6.835878,A3:DF:B8:DD:AA:CA
23.13785,3.552593,-15.19432,82:22:16:1E:38:CA
23.1785,-13.4501,-5.178054,3A:7D:2E:9D:26:AD
23.36058,-13.82481,-10.83431,52:41:FA:FF:97:2F
23.60288,2.379782,7.675671,FE:FA:56:AC:9D:85
23.80739,18.20836,-10.25104,BA:17:02:07:F0:B1
23.8632,4.794758,14.73855,A1:51:09:0A:19:3C
24.12685,-1.372873,-3.476936,01:CC:01:7C:01:A4
24.18251,-7.555477,18.84566,FA:86:1C:68:89:84
