elapsed time,x-position,y-position,MAC address
5.620786,9.713692,14.63909,18:D4:CA:70:15:55
6.83115,-2.479574,14.15365,4D:8B:82:2F:6F:16
7.219148,-1.517658,3.091315,FA:96:B7:6B:F0:68
7.622543,7.888726,12.5123,18:D4:CA:70:15:55
8.835729,-5.180782,13.39246,4D:8B:82:2F:6F:16
9.221959,-3.863446,1.555302,FA:96:B7:6B:F0:68
9.627525,6.060815,10.38207,18:D4:CA:70:15:55
9.845183,0.4805824,9.717332,A7:81:13:66:5A:62
10.83849,-7.879542,12.63196,4D:8B:82:2F:6F:16
11.22799,-6.213008,0.01681661,FA:96:B7:6B:F0:68
11.63233,4.233063,8.252028,18:D4:CA:70:15:55
11.8507,-2.239812,10.41213,A7:81:13:66:5A:62
12.84063,-10.57747,11.8717,4D:8B:82:2F:6F:16
13.24457,-8.55854,-1.519031,FA:96:B7:6B:F0:68
13.64889,2.394594,6.109502,18:D4:CA:70:15:55
13.85131,-4.953561,11.10523,A7:81:13:66:5A:62
14.84981,-13.28487,11.10876,4D:8B:82:2F:6F:16
15.25287,-9.640641,-3.586834,FA:96:B7:6B:F0:68
15.66087,0.560311,3.971853,18:D4:CA:70:15:55
15.86375,-7.683342,11.80243,A7:81:13:66:5A:62
16.86281,-15.99743,10.34436,4D:8B:82:2F:6F:16
17.26631,-9.892323,-6.394392,FA:96:B7:6B:F0:68
17.67428,-1.275287,1.832671,18:D4:CA:70:15:55
17.87979,-10.41802,12.50088,A7:81:13:66:5A:62
18.87401,-18.3135,9.617643,4D:8B:82:2F:6F:16
19.27834,-10.14382,-9.199992,FA:96:B7:6B:F0:68
19.68284,-3.102101,-0.2962747,18:D4:CA:70:15:55
19.88708,-13.01214,13.14953,A7:81:13:66:5A:62
20.8833,-18.20806,8.63984,4D:8B:82:2F:6F:16
21.29122,-10.39421,-11.69461,FA:96:B7:6B:F0:68
21.6983,-5.335192,-1.549587,18:D4:CA:70:15:55
21.9037,-14.09423,12.41272,A7:81:13:66:5A:62
22.88625,-15.91081,7.381658,4D:8B:82:2F:6F:16
23.30723,-10.89516,-11.83111,FA:96:B7:6B:F0:68
23.69998,-7.985361,-2.460504,18:D4:CA:70:15:55
23.9085,-13.54846,9.942727,A7:81:13:66:5A:62
24.89216,-13.41258,6.098999,4D:8B:82:2F:6F:16
25.31895,-11.68954,-9.530535,FA:96:B7:6B:F0:68
25.71024,-10.64689,-3.375329,18:D4:CA:70:15:55
25.91833,-12.77811,7.236458,A7:81:13:66:5A:62
26.90133,-10.9129,4.813916,4D:8B:82:2F:6F:16
27.32913,-12.52661,-6.843658,FA:96:B7:6B:F0:68
27.7229,-13.30833,-4.274317,18:D4:CA:70:15:55
27.93251,-12.02259,4.547518,A7:81:13:66:5A:62
28.90798,-8.413619,3.531003,4D:8B:82:2F:6F:16
29.33575,-13.22902,-4.245934,FA:96:B7:6B:F0:68
29.73034,-15.89125,-5.113876,18:D4:CA:70:15:55
29.94869,-11.24839,1.833126,A7:81:13:66:5A:62
30.91767,-5.910569,2.246152,4D:8B:82:2F:6F:16
31.34548,-14.08144,-1.564541,FA:96:B7:6B:F0:68
31.73821,-17.66795,-5.405435,18:D4:CA:70:15:55
31.94893,-10.48029,-0.859821,A7:81:13:66:5A:62
32.93418,-3.39901,0.9569345,4D:8B:82:2F:6F:16
33.34668,-14.93026,1.105472,FA:96:B7:6B:F0:68
33.74298,-17.63672,-3.675324,18:D4:CA:70:15:55
33.95003,-9.711875,-3.553913,A7:81:13:66:5A:62
34.93858,-0.9025367,-0.3245387,4D:8B:82:2F:6F:16
