elapsed time,x-position,y-position,MAC address
9.482037,11.12166,-3.77641,74:86:68:E9:0A:0D
11.49107,8.455112,-4.671132,74:86:68:E9:0A:0D
11.89572,-11.22957,3.237623,45:0E:A9:EF:A2:6C
13.49517,5.795118,-5.563656,74:86:68:E9:0A:0D
13.59624,-17.62596,-1.831867,80:BB:B8:AF:B4:3F
13.89851,-12.96511,5.439857,45:0E:A9:EF:A2:6C
15.21019,13.09366,4.106427,84:77:7F:A9:B9:19
15.4459,6.949456,9.385109,21:F0:E8:32:3F:0E
15.49604,3.139414,-6.454737,74:86:68:E9:0A:0D
15.59727,-18.64648,-4.440809,80:BB:B8:AF:B4:3F
15.90067,-14.60991,7.577929,45:0E:A9:EF:A2:6C
17.21386,10.4116,3.284665,84:77:7F:A9:B9:19
17.4496,9.740569,9.665719,21:F0:E8:32:3F:0E
17.4996,0.4801328,-7.347021,74:86:68:E9:0A:0D
17.60024,-19.01148,-6.942546,80:BB:B8:AF:B4:3F
17.90252,-16.29399,9.818097,45:0E:A9:EF:A2:6C
19.22773,7.715631,2.459473,84:77:7F:A9:B9:19
19.46379,11.34925,9.579317,21:F0:E8:32:3F:0E
19.51556,-2.195601,-8.244824,74:86:68:E9:0A:0D
19.61611,-18.52161,-9.721929,80:BB:B8:AF:B4:3F
19.90343,-17.97728,12.05723,45:0E:A9:EF:A2:6C
21.2343,5.029444,1.637276,84:77:7F:A9:B9:19
21.46958,10.35054,8.661543,21:F0:E8:32:3F:0E
21.52373,-4.861007,-9.139161,74:86:68:E9:0A:0D
21.62625,-18.03313,-12.4934,80:BB:B8:AF:B4:3F
21.91664,-18.78364,13.75404,45:0E:A9:EF:A2:6C
23.24566,2.33686,0.8131195,84:77:7F:A9:B9:19
23.48286,8.136981,7.393843,21:F0:E8:32:3F:0E
23.53493,-7.530416,-10.03485,74:86:68:E9:0A:0D
23.6359,-17.48318,-14.68719,80:BB:B8:AF:B4:3F
23.92755,-17.07625,14.43378,45:0E:A9:EF:A2:6C
25.25852,-0.35769,-0.01181925,84:77:7F:A9:B9:19
25.49731,7.125798,4.873999,21:F0:E8:32:3F:0E
25.55157,-10.20706,-10.93295,74:86:68:E9:0A:0D
25.64026,-16.15894,-14.4463,80:BB:B8:AF:B4:3F
25.93191,-14.27939,14.6613,45:0E:A9:EF:A2:6C
27.26421,-3.042715,-0.8336118,84:77:7F:A9:B9:19
27.50391,6.233181,2.210345,21:F0:E8:32:3F:0E
27.5582,-12.60426,-11.76401,74:86:68:E9:0A:0D
27.64656,-14.55914,-12.5775,80:BB:B8:AF:B4:3F
27.93766,-11.48059,14.88898,45:0E:A9:EF:A2:6C
29.27322,-5.732184,-1.656765,84:77:7F:A9:B9:19
29.51453,5.338776,-0.4586501,21:F0:E8:32:3F:0E
29.56963,-13.23075,-12.21608,74:86:68:E9:0A:0D
29.65521,-14.34043,-11.07428,80:BB:B8:AF:B4:3F
29.94807,-8.675281,15.11719,45:0E:A9:EF:A2:6C
31.28449,-8.424674,-2.480841,84:77:7F:A9:B9:19
31.5285,4.442884,-3.132087,21:F0:E8:32:3F:0E
31.58439,-12.44244,-11.02634,74:86:68:E9:0A:0D
31.65725,-12.53568,-9.097397,80:BB:B8:AF:B4:3F
31.95027,-5.881428,15.34445,45:0E:A9:EF:A2:6C
33.28531,-10.4831,-2.503395,84:77:7F:A9:B9:19
33.53311,3.001828,-5.218588,21:F0:E8:32:3F:0E
33.59381,-10.76918,-8.934034,74:86:68:E9:0A:0D
33.65738,-10.6491,-7.190417,80:BB:B8:AF:B4:3F
33.9556,-3.083197,15.57208,45:0E:A9:EF:A2:6C
35.2977,-11.62918,-0.2686096,84:77:7F:A9:B9:19
35.53605,0.8909503,-7.064464,21:F0:E8:32:3F:0E
35.60072,-9.138304,-6.98422,74:86:68:E9:0A:0D
35.67276,-8.850701,-5.318455,80:BB:B8:AF:B4:3F
35.96958,-0.2729183,15.80068,45:0E:A9:EF:A2:6C
37.30601,-12.59998,2.370103,84:77:7F:A9:B9:19
37.53833,-1.219233,-8.909739,21:F0:E8:32:3F:0E
37.60811,-7.573287,-5.092388,74:86:68:E9:0A:0D
37.6754,-7.085638,-3.530738,80:BB:B8:AF:B4:3F
37.97888,2.530848,16.02874,45:0E:A9:EF:A2:6C
39.31802,-13.57257,5.013693,84:77:7F:A9:B9:19
39.54813,-3.337343,-10.76194,21:F0:E8:32:3F:0E
39.6131,-6.113234,-3.228366,74:86:68:E9:0A:0D
39.68814,-5.301355,-1.839257,80:BB:B8:AF:B4:3F
39.99413,5.342914,16.2575,45:0E:A9:EF:A2:6C
41.32288,-14.5417,7.647878,84:77:7F:A9:B9:19
41.55545,-5.452832,-12.61185,21:F0:E8:32:3F:0E
41.62029,-4.757681,-1.271218,74:86:68:E9:0A:0D
41.68876,-3.320276,-0.1967384,80:BB:B8:AF:B4:3F
42.00289,7.11936,16.288,45:0E:A9:EF:A2:6C
43.32895,-15.47429,10.19323,84:77:7F:A9:B9:19
43.56427,-7.569909,-14.46315,21:F0:E8:32:3F:0E
43.62217,-3.184847,0.9749869,74:86:68:E9:0A:0D
43.70298,-1.268634,1.551001,80:BB:B8:AF:B4:3F
44.00501,6.254416,15.70786,45:0E:A9:EF:A2:6C
45.33466,-15.1591,11.21632,84:77:7F:A9:B9:19
45.56933,-9.683015,-16.31098,21:F0:E8:32:3F:0E
45.63615,-1.546645,3.26984,74:86:68:E9:0A:0D
45.70741,0.5445852,3.692738,80:BB:B8:AF:B4:3F
46.0139,3.640221,14.77439,45:0E:A9:EF:A2:6C
47.34056,-13.09043,10.34165,84:77:7F:A9:B9:19
47.57581,-11.79762,-18.16011,21:F0:E8:32:3F:0E
47.64579,0.08801285,5.559728,74:86:68:E9:0A:0D
47.71576,2.361346,5.838658,80:BB:B8:AF:B4:3F
48.02603,0.9852583,13.83283,45:0E:A9:EF:A2:6C
49.35533,-10.60695,9.004289,84:77:7F:A9:B9:19
49.57962,-13.13705,-19.27153,21:F0:E8:32:3F:0E
49.66122,1.727394,7.85623,74:86:68:E9:0A:0D
49.73058,4.183965,7.991496,80:BB:B8:AF:B4:3F
50.03191,-0.8150008,12.5537,45:0E:A9:EF:A2:6C
51.36089,-8.134816,7.673044,84:77:7F:A9:B9:19
51.58995,-12.54539,-18.47077,21:F0:E8:32:3F:0E
51.67671,3.366812,10.15279,74:86:68:E9:0A:0D
51.74539,6.006564,10.14431,80:BB:B8:AF:B4:3F
52.04884,-0.830935,9.889848,45:0E:A9:EF:A2:6C
53.3759,-5.651032,6.335526,84:77:7F:A9:B9:19
53.60022,-10.67825,-16.41559,21:F0:E8:32:3F:0E
53.6869,5.001926,12.44331,74:86:68:E9:0A:0D
53.75506,7.82452,12.29164,80:BB:B8:AF:B4:3F
54.05765,-0.9113538,7.193593,45:0E:A9:EF:A2:6C
55.38566,-3.23756,5.008034,84:77:7F:A9:B9:19
55.60632,-8.788034,-14.33833,21:F0:E8:32:3F:0E
55.68931,6.264345,14.0671,74:86:68:E9:0A:0D
55.76886,8.895941,13.89152,80:BB:B8:AF:B4:3F
56.06496,-0.7722477,4.540592,45:0E:A9:EF:A2:6C
57.39515,-1.36938,3.953109,84:77:7F:A9:B9:19
57.61616,-6.894301,-12.25721,21:F0:E8:32:3F:0E
57.69013,6.403464,13.31227,74:86:68:E9:0A:0D
57.77687,7.576012,14.56803,80:BB:B8:AF:B4:3F
58.06725,-0.3930264,1.98307,45:0E:A9:EF:A2:6C
59.40146,1.028504,2.765748,84:77:7F:A9:B9:19
59.6215,-5.0048,-10.18073,21:F0:E8:32:3F:0E
59.69154,5.681704,10.72037,74:86:68:E9:0A:0D
59.79321,4.778283,14.89706,80:BB:B8:AF:B4:3F
60.08005,-1.05318,-0.7458127,45:0E:A9:EF:A2:6C
61.40937,3.072126,1.415804,84:77:7F:A9:B9:19
61.63722,-3.105524,-8.093517,21:F0:E8:32:3F:0E
61.7052,4.911596,8.008471,74:86:68:E9:0A:0D
61.80753,1.976647,15.2188,80:BB:B8:AF:B4:3F
62.08017,-1.484204,-3.299547,45:0E:A9:EF:A2:6C
63.41174,2.995895,-0.8892266,84:77:7F:A9:B9:19
63.6478,-1.461812,-6.53186,21:F0:E8:32:3F:0E
63.71421,4.14326,5.302827,74:86:68:E9:0A:0D
63.80865,-0.806629,15.53843,80:BB:B8:AF:B4:3F
64.08052,-0.724626,-5.024268,45:0E:A9:EF:A2:6C
65.41599,2.189896,-3.576931,84:77:7F:A9:B9:19
65.65747,-0.6567613,-6.593917,21:F0:E8:32:3F:0E
65.71748,3.377118,2.604911,74:86:68:E9:0A:0D
65.82017,-3.153494,15.60996,80:BB:B8:AF:B4:3F
66.08956,0.0365197,-5.225117,45:0E:A9:EF:A2:6C
67.41929,2.239506,-6.012982,84:77:7F:A9:B9:19
67.66296,-0.7384852,-5.833817,21:F0:E8:32:3F:0E
67.7231,2.610083,-0.09614751,74:86:68:E9:0A:0D
67.83447,-3.792114,13.84267,80:BB:B8:AF:B4:3F
68.09641,0.8434649,-6.893345,45:0E:A9:EF:A2:6C
69.42541,2.17191,-8.272371,84:77:7F:A9:B9:19
69.67635,0.1745338,-4.45726,21:F0:E8:32:3F:0E
