elapsed time,x-position,y-position,MAC address
5.015866,-11.52469,10.43885,40:65:D5:54:C3:3A
6.489306,0.9414406,9.788148,26:22:E5:7D:36:22
6.742238,-15.37978,-11.76351,40:C6:67:EE:65:AC
6.992799,-4.486494,-11.76692,14:59:79:7F:2A:35
7.214152,4.669365,-2.774539,A3:8A:D6:C4:C1:A9
7.455782,11.98838,-0.7658833,73:2B:AE:D7:AF:A7
7.752574,-0.7960247,7.358285,53:63:37:B0:7A:9C
8.018343,-7.901073,-0.4978885,B5:00:10:8F:62:2F
8.292036,-8.429322,14.12298,4B:71:D2:D2:9D:D0
8.558453,13.16466,-6.276891,E1:C1:3A:A0:B1:39
8.813189,12.7312,3.807839,64:62:61:3C:09:0A
9.115877,-5.324679,-12.9245,73:69:16:BF:9B:02
9.374125,-1.306075,9.684562,74:63:DE:DD:C9:29
9.64844,-8.786213,-3.20283,24:13:28:A6:78:4F
9.960658,11.1481,-10.35646,D7:A1:8E:DE:F5:EE
10.02373,-1.199876,3.420593,40:65:D5:54:C3:3A
10.24435,10.25939,0.5584112,6C:B2:B1:FE:4C:18
10.55783,-11.26556,-1.311566,3A:79:F7:06:1B:F8
11.50274,6.047957,-0.1083417,26:22:E5:7D:36:22
11.75918,-10.22375,-8.776297,40:C6:67:EE:65:AC
11.99449,-18.04398,-15.72848,14:59:79:7F:2A:35
12.22385,-7.491463,5.364817,A3:8A:D6:C4:C1:A9
12.4644,4.576902,12.89127,73:2B:AE:D7:AF:A7
12.75401,-16.1115,2.970632,53:63:37:B0:7A:9C
13.02666,-2.657606,-2.502734,B5:00:10:8F:62:2F
13.29856,1.205648,13.78058,4B:71:D2:D2:9D:D0
13.57114,8.286475,-18.04412,E1:C1:3A:A0:B1:39
13.81588,0.9824474,0.6301576,64:62:61:3C:09:0A
14.12618,0.04337542,-1.913881,73:69:16:BF:9B:02
14.38692,-2.295161,0.5197603,74:63:DE:DD:C9:29
14.66291,-12.26415,12.92946,24:13:28:A6:78:4F
14.97545,0.9698647,0.7345442,D7:A1:8E:DE:F5:EE
15.03294,13.16398,-6.516863,40:65:D5:54:C3:3A
15.24655,18.20724,-11.05148,6C:B2:B1:FE:4C:18
15.55911,-8.565458,12.24447,3A:79:F7:06:1B:F8
16.50648,4.783494,-9.777172,26:22:E5:7D:36:22
16.76244,2.199964,-0.1220055,40:C6:67:EE:65:AC
17.00246,-0.7677109,-13.91538,14:59:79:7F:2A:35
17.22906,-14.87424,17.98335,A3:8A:D6:C4:C1:A9
17.46588,-7.669279,11.71401,73:2B:AE:D7:AF:A7
17.77481,-5.921991,6.081523,53:63:37:B0:7A:9C
18.02905,-1.536548,-7.967883,B5:00:10:8F:62:2F
18.30412,0.8941293,-3.282786,4B:71:D2:D2:9D:D0
