elapsed time,x-position,y-position,MAC address
8.275776,-17.09252,1.709678,DC:ED:7E:71:D6:75
8.973493,-11.27723,6.766528,34:D7:20:40:3A:1C
10.28495,-19.08188,0.5281937,DC:ED:7E:71:D6:75
10.38631,14.25361,-1.275382,E2:0F:48:5F:90:1C
10.72294,7.119541,-5.34335,B9:27:14:7B:11:A1
10.97551,-8.803455,5.448863,34:D7:20:40:3A:1C
12.28767,-18.57276,-0.3579495,DC:ED:7E:71:D6:75
12.38796,12.23198,-2.676591,E2:0F:48:5F:90:1C
12.72496,4.537457,-4.253101,B9:27:14:7B:11:A1
12.97792,-6.329189,4.130939,34:D7:20:40:3A:1C
14.29081,-15.98589,-1.051061,DC:ED:7E:71:D6:75
14.39207,9.624637,-3.712954,E2:0F:48:5F:90:1C
14.72927,1.952405,-3.161596,B9:27:14:7B:11:A1
14.98333,-3.851221,2.811038,34:D7:20:40:3A:1C
16.29261,-13.26685,-1.729993,DC:ED:7E:71:D6:75
16.39333,7.021001,-4.747843,E2:0F:48:5F:90:1C
16.73057,-0.6287556,-2.071735,B9:27:14:7B:11:A1
16.98356,-1.379657,1.494551,34:D7:20:40:3A:1C
18.30198,-10.53753,-2.411492,DC:ED:7E:71:D6:75
18.4025,4.40709,-5.786818,E2:0F:48:5F:90:1C
18.7387,-3.218718,-0.9781597,B9:27:14:7B:11:A1
18.99199,1.102042,0.1726653,34:D7:20:40:3A:1C
20.30515,-7.816628,-3.090891,DC:ED:7E:71:D6:75
20.40612,1.800379,-6.822929,E2:0F:48:5F:90:1C
20.74221,-5.651312,0.150732,B9:27:14:7B:11:A1
20.99605,3.57835,-1.146349,34:D7:20:40:3A:1C
22.30828,-5.095795,-3.770274,DC:ED:7E:71:D6:75
22.41059,-0.80742,-7.859474,E2:0F:48:5F:90:1C
22.74898,-7.985708,1.713971,B9:27:14:7B:11:A1
23.00503,6.060726,-2.468597,34:D7:20:40:3A:1C
24.31348,-2.372133,-4.45036,DC:ED:7E:71:D6:75
24.41757,-3.418497,-8.897325,E2:0F:48:5F:90:1C
24.75637,-10.32084,3.277699,B9:27:14:7B:11:A1
25.01184,8.540436,-3.789422,34:D7:20:40:3A:1C
26.32798,0.3641506,-5.133599,DC:ED:7E:71:D6:75
26.43207,-6.039343,-9.939056,E2:0F:48:5F:90:1C
26.75637,-12.64737,4.835673,B9:27:14:7B:11:A1
27.01241,11.01241,-5.106131,34:D7:20:40:3A:1C
28.32929,3.082525,-5.812364,DC:ED:7E:71:D6:75
28.43548,-8.645778,-10.97506,E2:0F:48:5F:90:1C
28.76137,-14.97971,6.397534,B9:27:14:7B:11:A1
29.02007,13.49317,-6.427517,34:D7:20:40:3A:1C
30.34095,5.814951,-6.494638,DC:ED:7E:71:D6:75
30.44642,-11.26199,-12.01495,E2:0F:48:5F:90:1C
30.7721,-17.30253,7.953021,B9:27:14:7B:11:A1
31.0326,15.88295,-7.691967,34:D7:20:40:3A:1C
32.35321,8.548201,-7.177119,DC:ED:7E:71:D6:75
32.4614,-13.88347,-13.05693,E2:0F:48:5F:90:1C
32.78775,-18.77084,8.140461,B9:27:14:7B:11:A1
33.03343,17.11503,-7.33461,34:D7:20:40:3A:1C
34.35833,11.27174,-7.857176,DC:ED:7E:71:D6:75
34.46735,-16.19756,-13.84415,E2:0F:48:5F:90:1C
34.79596,-19.12885,5.94215,B9:27:14:7B:11:A1
35.04312,17.00956,-4.895912,34:D7:20:40:3A:1C
36.36364,13.99556,-8.537303,DC:ED:7E:71:D6:75
36.47259,-17.286,-12.57599,E2:0F:48:5F:90:1C
36.80106,-19.17348,3.13536,B9:27:14:7B:11:A1
37.04532,16.64988,-2.116007,34:D7:20:40:3A:1C
38.36834,16.56295,-9.187145,DC:ED:7E:71:D6:75
38.47814,-17.55012,-9.801795,E2:0F:48:5F:90:1C
38.80967,-19.21819,0.3236643,B9:27:14:7B:11:A1
39.0552,16.28884,0.6745688,34:D7:20:40:3A:1C
40.37534,17.00857,-9.820058,DC:ED:7E:71:D6:75
40.48777,-17.80176,-6.999602,E2:0F:48:5F:90:1C
40.81958,-19.26293,-2.489847,B9:27:14:7B:11:A1
41.06545,15.37776,2.73177,34:D7:20:40:3A:1C
42.38233,14.88048,-10.53347,DC:ED:7E:71:D6:75
42.49634,-17.80694,-4.281559,E2:0F:48:5F:90:1C
42.82975,-19.32192,-4.621392,B9:27:14:7B:11:A1
43.07883,12.81437,3.734231,34:D7:20:40:3A:1C
44.38921,12.16622,-11.2593,DC:ED:7E:71:D6:75
44.50424,-18.06817,-1.50249,E2:0F:48:5F:90:1C
44.84015,-19.28829,-6.754149,B9:27:14:7B:11:A1
45.08938,10.1629,4.679018,34:D7:20:40:3A:1C
46.39893,9.448129,-11.98616,DC:ED:7E:71:D6:75
46.51884,-18.41236,1.296875,E2:0F:48:5F:90:1C
46.84179,-18.95946,-6.318215,B9:27:14:7B:11:A1
47.09304,7.520512,5.620569,34:D7:20:40:3A:1C
48.40537,6.734456,-12.71184,DC:ED:7E:71:D6:75
48.52613,-18.75447,4.079363,E2:0F:48:5F:90:1C
48.84644,-18.39925,-3.739142,B9:27:14:7B:11:A1
49.09865,4.875561,6.563032,34:D7:20:40:3A:1C
50.41277,4.019495,-13.43786,DC:ED:7E:71:D6:75
50.5317,-18.87327,5.3356,E2:0F:48:5F:90:1C
50.86224,-17.81917,-0.9772809,B9:27:14:7B:11:A1
51.09961,2.236728,7.503316,34:D7:20:40:3A:1C
52.41758,1.308039,-14.16294,DC:ED:7E:71:D6:75
52.54277,-18.62251,3.887273,E2:0F:48:5F:90:1C
52.86337,-17.20761,1.745708,B9:27:14:7B:11:A1
53.1011,-0.3222705,8.293681,34:D7:20:40:3A:1C
54.43391,-1.418994,-14.89219,DC:ED:7E:71:D6:75
54.5532,-18.28684,1.151517,E2:0F:48:5F:90:1C
54.88009,-16.57758,4.457912,B9:27:14:7B:11:A1
55.10114,-3.072938,8.817266,34:D7:20:40:3A:1C
56.43555,-4.126178,-15.61613,DC:ED:7E:71:D6:75
56.55697,-17.75524,-1.602935,E2:0F:48:5F:90:1C
56.89605,-16.09101,6.951066,B9:27:14:7B:11:A1
57.10286,-5.825903,9.341277,34:D7:20:40:3A:1C
58.44226,-6.840204,-16.34189,DC:ED:7E:71:D6:75
58.5606,-17.2237,-4.357179,E2:0F:48:5F:90:1C
58.90226,-15.20901,7.150602,B9:27:14:7B:11:A1
59.10473,-8.579098,9.865343,34:D7:20:40:3A:1C
60.45478,-9.562085,-17.06976,DC:ED:7E:71:D6:75
60.57566,-16.68911,-7.127157,E2:0F:48:5F:90:1C
60.91395,-14.11585,4.929982,B9:27:14:7B:11:A1
61.1177,-11.34754,10.39231,34:D7:20:40:3A:1C
62.46438,-12.28002,-17.79658,DC:ED:7E:71:D6:75
62.58355,-16.15642,-9.887262,E2:0F:48:5F:90:1C
62.92119,-12.78359,2.998391,B9:27:14:7B:11:A1
63.12378,-12.86968,10.6084,34:D7:20:40:3A:1C
64.47276,-13.90024,-17.99168,DC:ED:7E:71:D6:75
64.59187,-15.62358,-12.64796,E2:0F:48:5F:90:1C
64.9284,-10.10856,2.429039,B9:27:14:7B:11:A1
65.13186,-11.75393,10.09686,34:D7:20:40:3A:1C
66.48523,-13.16766,-16.78359,DC:ED:7E:71:D6:75
66.60541,-15.09175,-15.40345,E2:0F:48:5F:90:1C
66.92954,-7.349208,1.944302,B9:27:14:7B:11:A1
67.14549,-9.102881,9.165259,34:D7:20:40:3A:1C
68.4927,-11.15326,-14.82745,DC:ED:7E:71:D6:75
68.61163,-13.83423,-16.89787,E2:0F:48:5F:90:1C
68.9338,-4.585567,1.458812,B9:27:14:7B:11:A1
69.1543,-6.449388,8.233515,34:D7:20:40:3A:1C
70.50664,-9.130072,-12.86369,DC:ED:7E:71:D6:75
70.62296,-11.09887,-16.98224,E2:0F:48:5F:90:1C
70.94219,-1.816226,0.9723197,B9:27:14:7B:11:A1
71.1638,-3.794979,7.301445,34:D7:20:40:3A:1C
72.51483,-7.112652,-10.90552,DC:ED:7E:71:D6:75
72.63655,-8.279841,-16.98612,E2:0F:48:5F:90:1C
